timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
43.3164,backward_movement,0.4232,0.234,0.3286,37.66,94.51,0.153,0.4232
43.3498,guard_position,0.3152,0.2209,0.2681,34.89,87.72,0.1799,0.3152
43.3832,guard_position,0.9219,0.2401,0.581,26.03,82.25,0.9219,0.503
43.4165,kick_low,1.4033,4.1899,2.7966,19.17,64.64,1.4033,0.5885
43.4499,kick_low,0.9332,2.4191,1.6761,8.4,41.92,0.9332,0.6231
43.4833,kick_low,3.6933,3.0877,3.3905,99.82,102.91,3.1569,3.6933
43.5166,kick_low,5.5615,5.9634,5.7625,146.6,90.44,5.5615,3.4464
43.55,kick_low,11.3501,4.2539,7.802,22.46,54.41,11.3501,8.5106
43.5834,kick_low,2.7491,3.9275,3.3383,9.21,64.99,2.0564,2.7491
43.6168,kick_low,2.0109,1.1816,1.5962,20.44,25.12,0.6792,2.0109
43.6501,kick_low,0.3053,1.5064,0.9059,21.05,40.84,0.1507,0.3053
43.6835,kick_low,0.8994,1.9547,1.4271,3.24,39.86,0.8994,0.5095
43.7169,kick_low,0.7826,1.0761,0.9293,18.96,19.31,0.7826,0.6034
43.7502,kick_low,0.9476,1.653,1.3003,20.08,16.91,0.3798,0.9476
43.7836,kick_low,0.3498,1.4006,0.8752,52.45,41.72,0.3498,0.3083
43.817,kick_low,2.1839,0.9098,1.5468,91.37,25.32,2.1839,1.4517
43.8504,forward_movement,0.3941,0.2708,0.3325,90.0,20.1,0.3941,0.2247
43.8837,guard_position,2.8794,0.3517,1.6155,27.16,31.1,2.8794,1.1283
43.9171,forward_movement,0.7807,0.7955,0.7881,35.41,19.39,0.7173,0.7807
43.9505,guard_position,1.3808,0.5539,0.9673,27.24,37.95,1.3535,1.3808
43.9838,kick_low,1.2535,1.9498,1.6017,41.66,35.73,1.2535,1.0201
44.0172,kick_low,4.0772,1.572,2.8246,50.21,38.64,4.0772,0.8275
44.0506,kick_low,1.1726,3.8965,2.5346,14.23,62.39,0.8205,1.1726
44.084,kick_low,1.0656,1.7969,1.4313,37.38,52.41,1.0656,0.3702
44.1173,kick_low,0.273,1.5817,0.9273,46.73,46.35,0.273,0.2012
44.1507,backward_movement,0.4699,0.4861,0.478,51.13,58.57,0.4699,0.3373
44.1841,forward_movement,0.7912,0.8951,0.8431,62.67,66.82,0.1471,0.7912
44.2174,kick_low,1.3752,1.7656,1.5704,40.58,44.67,1.3752,0.1887
44.2508,kick_low,2.2666,1.255,1.7608,101.82,84.28,2.2666,1.0816
44.2842,kick_low,1.018,1.8701,1.444,75.2,52.09,1.018,1.0099
44.3176,kick_low,1.1457,1.1335,1.1396,59.59,97.77,0.6994,1.1457
44.3509,kick_low,0.2224,1.0668,0.6446,59.52,91.12,0.2224,0.1303
44.3843,kick_low,0.2305,1.0534,0.642,72.1,86.09,0.1521,0.2305
44.4177,kick_low,0.4758,2.2801,1.378,64.55,90.05,0.4758,0.1604
44.451,kick_low,0.1981,1.1944,0.6962,64.6,86.49,0.1981,0.1736
44.4844,kick_low,0.1286,1.1017,0.6152,66.47,92.51,0.097,0.1286
44.5178,kick_low,0.3571,1.2224,0.7898,65.21,78.94,0.3424,0.3571
44.5512,kick_low,0.6103,3.4717,2.041,60.96,71.99,0.1994,0.6103
44.5845,kick_low,0.392,5.0273,2.7097,53.3,76.66,0.392,0.3241
44.6179,forward_movement,0.6394,0.3026,0.471,47.37,68.35,0.3169,0.6394
44.6513,backward_movement,0.6325,0.3565,0.4945,39.54,39.06,0.5241,0.6325
44.6846,guard_position,2.3499,0.6151,1.4825,7.9,28.07,2.3499,0.0364
44.718,guard_position,1.9036,0.7783,1.3409,18.9,26.34,1.0438,1.9036
44.7514,kick_low,2.1898,1.166,1.6779,34.04,48.86,2.1898,0.9435
44.7848,guard_position,1.4008,0.5413,0.971,3.93,41.87,1.4008,0.5293
44.8181,kick_low,1.243,1.4474,1.3452,28.54,37.94,1.243,0.2657
44.8515,kick_low,0.3417,1.6763,1.009,29.96,23.88,0.3417,0.2592
44.8849,backward_movement,0.605,0.4581,0.5315,43.68,35.27,0.5415,0.605
44.9182,backward_movement,0.3596,0.8681,0.6138,46.53,42.84,0.1494,0.3596
44.9516,backward_movement,0.9095,0.1523,0.5309,20.21,36.01,0.9095,0.3486
44.985,forward_movement,0.3643,0.6627,0.5135,26.45,25.64,0.3643,0.2526
45.0184,guard_position,1.1527,0.531,0.8419,3.84,10.71,1.1527,0.3293
45.0517,forward_movement,0.6891,0.4674,0.5782,12.04,20.3,0.6891,0.6202
45.0851,kick_low,2.1757,1.3066,1.7411,58.47,3.52,2.1757,0.4714
45.1185,kick_low,1.7865,1.1343,1.4604,34.69,34.48,1.7865,0.5418
45.1519,kick_low,0.1224,1.784,0.9532,39.9,65.09,0.0944,0.1224
45.1852,guard_position,1.9342,0.5867,1.2605,59.71,58.69,1.9342,0.539
45.2186,kick_low,3.2836,3.7857,3.5347,10.04,55.66,3.2836,0.4845
45.252,backward_movement,0.5015,0.5563,0.5289,23.27,13.16,0.1468,0.5015
45.2853,kick_low,1.6541,2.5488,2.1014,59.49,22.19,1.6541,0.7242
45.3187,forward_movement,0.4833,0.629,0.5562,43.67,25.12,0.4833,0.0518
45.3521,guard_position,1.4919,0.367,0.9294,92.86,43.97,1.4919,1.1198
45.3855,kick_low,0.8301,1.8475,1.3388,98.22,46.64,0.8301,0.7257
45.4188,kick_low,3.7119,2.0182,2.8651,22.04,41.82,3.7119,0.3729
45.4522,kick_low,1.5349,3.8622,2.6985,49.09,70.01,1.4029,1.5349
45.4856,kick_low,2.1622,3.1728,2.6675,5.34,163.92,2.1622,1.7627
45.5189,punch_right,1.1312,0.3648,0.748,27.02,132.23,0.0955,1.1312
45.5523,kick_low,3.5536,3.1483,3.351,99.02,125.84,3.5536,0.3826
45.5857,kick_low,2.0513,2.5102,2.2807,83.38,101.12,2.0513,1.1281
45.6191,kick_low,4.9208,1.185,3.0529,31.13,27.03,1.6125,4.9208
45.6524,kick_low,1.2512,1.7178,1.4845,4.17,15.38,0.3195,1.2512
45.6858,punch_right,2.66,0.2276,1.4438,63.6,111.32,1.1203,2.66
45.7192,punch_right,6.3864,0.4197,3.4031,1.51,139.96,0.977,6.3864
45.7525,backward_movement,0.5177,0.5722,0.545,7.03,151.24,0.2693,0.5177
45.7859,guard_position,1.2526,0.1098,0.6812,27.59,130.06,1.2526,0.2785
45.8193,guard_position,2.6297,0.2509,1.4403,58.34,111.31,2.6297,0.201
45.8527,kick_low,1.5782,5.6579,3.618,55.57,99.24,1.5782,0.2732
45.886,kick_low,2.2283,3.7634,2.9958,0.66,83.98,2.2283,0.3993
45.9194,kick_low,0.8153,2.3339,1.5746,4.8,83.39,0.8153,0.5154
45.9528,kick_low,0.5334,0.954,0.7437,5.78,79.05,0.3152,0.5334
45.9861,kick_low,0.7558,1.2858,1.0208,4.58,82.45,0.5933,0.7558
46.0195,kick_low,0.2886,1.668,0.9783,5.19,86.0,0.2886,0.2211
46.0529,forward_movement,0.6481,0.8367,0.7424,0.76,66.93,0.2524,0.6481
46.0863,backward_movement,0.2997,0.2066,0.2532,1.08,49.47,0.0988,0.2997
46.1196,kick_low,0.4452,3.5641,2.0046,3.74,48.28,0.4452,0.2624
46.153,kick_low,1.1229,2.1411,1.632,8.15,18.53,0.3376,1.1229
46.1864,kick_low,1.6622,4.2308,2.9465,36.85,30.95,1.6622,0.3616
46.2197,kick_low,0.6538,4.447,2.5504,31.99,14.9,0.628,0.6538
46.2531,kick_low,0.6121,2.2554,1.4338,47.32,2.89,0.6121,0.2136
46.2865,forward_movement,0.2894,0.1903,0.2399,48.96,10.99,0.1827,0.2894
46.3199,kick_low,0.6915,2.2841,1.4878,40.23,15.84,0.0777,0.6915
46.3532,kick_low,0.5323,3.098,1.8152,58.36,12.12,0.3213,0.5323
46.3866,forward_movement,0.4997,0.807,0.6533,57.11,27.64,0.0909,0.4997
46.42,forward_movement,0.1243,0.329,0.2267,59.76,43.77,0.1044,0.1243
46.4533,kick_low,0.6147,4.7859,2.7003,51.87,50.9,0.2086,0.6147
46.4867,guard_position,1.1575,0.626,0.8918,66.73,48.14,0.8343,1.1575
46.5201,guard_position,1.3034,0.882,1.0927,21.27,64.72,1.3034,0.2914
46.5535,kick_low,0.8804,1.0776,0.979,27.19,7.72,0.3234,0.8804
46.5868,kick_low,1.8643,1.6808,1.7725,55.5,20.57,1.8643,0.3441
46.6202,kick_low,2.3066,1.4386,1.8726,15.4,8.92,2.3066,0.023
46.6536,forward_movement,0.8403,0.719,0.7797,25.61,58.58,0.7356,0.8403
46.6869,kick_low,0.6908,1.9326,1.3117,20.06,34.74,0.3704,0.6908
46.7203,kick_low,0.603,2.9466,1.7748,11.42,55.83,0.1878,0.603
46.7537,kick_low,1.4063,4.1449,2.7756,46.19,52.78,1.4063,0.5177
46.7871,kick_low,0.975,0.9697,0.9724,14.13,52.59,0.975,0.7341
46.8204,kick_low,1.0582,1.4842,1.2712,35.41,28.08,1.0582,0.1769
46.8538,kick_low,1.2554,4.7379,2.9967,62.79,33.75,1.2554,0.6078
46.8872,kick_low,2.2115,1.9435,2.0775,9.64,19.12,2.2115,0.4695
46.9205,kick_low,0.7761,1.1963,0.9862,21.75,18.37,0.7761,0.7425
46.9539,kick_low,2.0946,1.3488,1.7217,36.97,40.49,0.284,2.0946
46.9873,kick_low,1.3706,1.2126,1.2916,16.87,10.74,1.3706,0.4621
47.0207,kick_low,2.1256,2.0338,2.0797,48.87,69.14,2.1256,1.119
47.054,kick_low,1.7296,1.4608,1.5952,25.86,122.63,1.0026,1.7296
47.0874,guard_position,1.7777,0.1304,0.9541,63.73,98.08,1.7777,1.3265
47.1208,punch_right,1.71,0.238,0.974,28.23,142.55,1.094,1.71
47.1542,guard_position,1.8551,0.1961,1.0256,66.71,94.22,1.165,1.8551
47.1875,guard_position,0.8623,0.1726,0.5174,79.21,113.26,0.8276,0.8623
47.2209,guard_position,1.8902,0.2719,1.0811,31.73,94.96,1.1,1.8902
47.2543,backward_movement,0.8385,0.1656,0.5021,44.96,111.24,0.2438,0.8385
47.2876,guard_position,0.4369,0.0683,0.2526,34.82,85.98,0.2069,0.4369
47.321,backward_movement,0.4535,0.3155,0.3845,39.26,67.96,0.4249,0.4535
47.3544,backward_movement,0.6705,0.2375,0.454,43.48,58.92,0.6705,0.486
47.3878,backward_movement,0.6411,0.1755,0.4083,44.16,76.16,0.6411,0.3962
47.4211,guard_position,1.1622,0.289,0.7256,28.52,68.3,0.4257,1.1622
47.4545,guard_position,1.6255,0.8102,1.2178,7.88,66.67,1.6255,0.7114
47.4879,kick_low,1.8096,2.5915,2.2006,22.95,62.59,1.2089,1.8096
47.5212,kick_low,2.054,0.9369,1.4954,11.26,40.29,2.054,1.3009
47.5546,kick_low,1.7298,4.3008,3.0153,7.8,21.98,1.7298,0.7935
47.588,kick_low,1.7492,7.4825,4.6159,5.66,29.7,1.7492,1.0017
47.6214,guard_position,1.2477,0.7005,0.9741,33.55,44.67,1.2477,0.3131
47.6547,kick_low,0.4888,1.3309,0.9099,24.0,31.77,0.2539,0.4888
47.6881,kick_low,0.7189,1.7361,1.2275,12.67,25.3,0.7189,0.3736
47.7215,forward_movement,0.5714,0.2555,0.4134,7.33,42.05,0.5714,0.1558
47.7548,forward_movement,0.247,0.1939,0.2204,12.17,42.03,0.247,0.1043
47.7882,forward_movement,0.167,0.1529,0.1599,25.56,12.99,0.167,0.0818
47.8216,kick_low,0.3771,3.6912,2.0342,17.6,10.76,0.3771,0.0696
47.855,kick_low,0.6648,2.177,1.4209,16.67,27.57,0.6648,0.2947
47.8883,kick_low,0.9019,0.9067,0.9043,28.01,52.83,0.4121,0.9019
47.9217,forward_movement,0.3995,0.5277,0.4636,37.0,35.51,0.1639,0.3995
47.9551,forward_movement,0.8146,0.493,0.6538,25.19,35.39,0.8146,0.1556
47.9884,backward_movement,0.8304,0.249,0.5397,9.64,47.98,0.5861,0.8304
48.0218,kick_low,0.8648,2.9285,1.8967,20.18,66.83,0.8648,0.4927
48.0552,kick_low,0.2462,1.2429,0.7445,2.78,59.77,0.1592,0.2462
48.0886,kick_low,1.1036,1.5239,1.3138,24.54,70.07,1.1036,0.6
48.1219,kick_low,1.2259,1.4271,1.3265,13.04,74.25,1.2259,0.2138
48.1553,kick_low,0.171,0.9018,0.5364,9.66,57.98,0.1401,0.171
48.1887,kick_low,1.3067,2.4642,1.8854,11.56,31.03,0.241,1.3067
48.222,kick_low,0.9296,0.9892,0.9594,9.78,39.73,0.9296,0.5759
48.2554,backward_movement,0.8293,0.5466,0.688,13.6,42.92,0.8293,0.2997
48.2888,backward_movement,0.5222,0.1737,0.3479,15.74,59.6,0.3101,0.5222
48.3222,kick_low,0.6226,1.3452,0.9839,16.96,41.56,0.1241,0.6226
48.3555,kick_low,0.9792,2.0062,1.4927,4.06,38.17,0.9792,0.9667
48.3889,guard_position,1.5676,0.8683,1.218,9.36,46.03,0.5648,1.5676
48.4223,kick_low,0.6618,1.5665,1.1142,2.67,16.51,0.2802,0.6618
48.4556,backward_movement,0.1733,0.1944,0.1839,2.31,27.91,0.1733,0.1387
48.489,guard_position,1.4486,0.3509,0.8998,31.96,39.29,1.4486,0.2505
48.5224,backward_movement,0.9261,0.6757,0.8009,2.97,34.34,0.9261,0.2515
48.5558,guard_position,0.9197,0.1602,0.5399,15.42,10.75,0.4916,0.9197
48.5891,kick_low,0.4254,1.8906,1.158,2.86,28.44,0.4254,0.256
48.6225,guard_position,1.8847,0.8999,1.3923,52.47,33.18,1.8847,0.6268
48.6559,kick_low,2.2877,2.6394,2.4635,3.49,37.55,2.2877,0.2268
48.6892,forward_movement,0.6974,0.4834,0.5904,14.1,17.04,0.6974,0.0691
48.7226,backward_movement,0.3412,0.5358,0.4385,11.82,18.32,0.3412,0.2071
48.756,kick_low,0.5349,0.9398,0.7373,25.92,9.43,0.3926,0.5349
48.7894,kick_low,0.6172,0.9237,0.7705,15.92,32.43,0.4204,0.6172
48.8227,kick_low,0.5606,1.6442,1.1024,14.15,3.2,0.2826,0.5606
48.8561,backward_movement,0.6399,0.7853,0.7126,1.85,9.82,0.6399,0.57
48.8895,kick_low,1.7147,2.1603,1.9375,45.12,11.31,1.7147,0.5225
48.9228,kick_low,0.6791,1.4037,1.0414,34.61,21.71,0.6791,0.2822
48.9562,guard_position,2.5821,0.6375,1.6098,14.29,60.41,2.5821,0.5062
48.9896,backward_movement,0.9544,0.4001,0.6773,25.87,67.57,0.9488,0.9544
49.023,backward_movement,0.8763,0.3968,0.6366,31.77,93.11,0.8763,0.6687
49.0563,guard_position,0.8957,0.3407,0.6182,41.43,92.07,0.2118,0.8957
49.0897,backward_movement,0.7589,0.3174,0.5382,39.82,90.78,0.3049,0.7589
49.1231,backward_movement,0.3154,0.4415,0.3784,43.91,82.86,0.2986,0.3154
49.1565,backward_movement,0.3146,0.3186,0.3166,40.78,76.12,0.1317,0.3146
49.1898,backward_movement,0.7561,0.2483,0.5022,35.27,81.33,0.7561,0.1442
49.2232,backward_movement,0.5567,0.1686,0.3627,40.97,77.32,0.2548,0.5567
49.2566,guard_position,1.5962,0.2286,0.9124,3.93,65.29,1.5962,0.8537
49.2899,guard_position,0.7431,0.2661,0.5046,6.21,53.77,0.7431,0.4391
49.3233,forward_movement,0.7978,0.2253,0.5116,18.14,65.82,0.1626,0.7978
49.3567,backward_movement,0.4877,0.384,0.4359,21.95,61.51,0.4877,0.3273
49.3901,guard_position,1.9199,0.2235,1.0717,65.0,35.27,1.9199,0.6684
49.4234,forward_movement,0.9503,0.3659,0.6581,53.64,11.23,0.9503,0.2842
49.4568,forward_movement,0.8355,0.2238,0.5296,56.92,26.43,0.8355,0.3003
49.4902,kick_low,0.4849,4.0102,2.2475,52.48,8.17,0.4849,0.1575
49.5235,kick_low,0.5784,3.5619,2.0701,49.75,22.89,0.5784,0.3818
49.5569,kick_low,1.1627,1.9658,1.5643,16.15,0.51,1.1627,0.3836
49.5903,forward_movement,0.3816,0.1117,0.2466,44.2,13.71,0.3816,0.3501
49.6237,kick_low,1.1962,2.1035,1.6499,2.56,3.34,1.1962,0.5865
49.657,kick_low,0.7027,2.6502,1.6765,7.28,5.92,0.7027,0.0702
49.6904,kick_low,0.457,3.8291,2.1431,6.35,9.52,0.4527,0.457
49.7238,kick_low,0.5279,2.5117,1.5198,6.08,5.07,0.5279,0.3613
49.7571,kick_low,0.8288,2.3856,1.6072,34.84,5.51,0.5609,0.8288
49.7905,guard_position,1.5015,0.8047,1.1531,3.73,10.19,1.5015,1.3845
49.8239,kick_low,1.0784,3.116,2.0972,16.56,11.92,1.0784,0.6327
49.8573,kick_low,1.1823,2.9615,2.0719,0.45,48.02,1.1823,0.9407
49.8906,kick_low,2.2923,0.9471,1.6197,69.79,173.27,2.2923,1.5447
49.924,kick_low,1.1483,2.2912,1.7198,34.78,170.41,1.1483,0.1842
49.9574,kick_low,0.9767,0.9824,0.9795,27.57,177.57,0.3222,0.9767
49.9907,kick_low,1.0235,2.7471,1.8853,11.89,159.38,1.0235,0.4458
50.0241,kick_low,1.5968,2.6269,2.1118,19.0,150.73,1.5968,0.6035
50.0575,kick_low,2.7518,1.8207,2.2863,2.42,6.78,1.5488,2.7518
50.0909,kick_low,5.2061,2.2363,3.7212,12.7,37.7,0.9938,5.2061
50.1242,kick_low,5.2834,1.6556,3.4695,20.74,92.17,0.4564,5.2834
50.1576,kick_low,2.7921,2.0698,2.431,28.57,130.38,2.7921,0.4423
50.191,kick_low,1.747,1.9486,1.8478,8.7,121.68,1.747,0.5991
50.2243,kick_low,0.6833,1.0511,0.8672,4.54,110.01,0.5859,0.6833
50.2577,backward_movement,0.551,0.4688,0.5099,15.25,110.47,0.5252,0.551
50.2911,kick_low,1.3148,1.0571,1.186,10.55,112.8,1.3148,0.3977
50.3245,backward_movement,0.6087,0.8298,0.7193,19.07,104.09,0.4203,0.6087
50.3578,kick_low,1.4667,1.5567,1.5117,18.97,79.81,1.4667,0.6261
50.3912,kick_low,0.5472,2.0848,1.316,5.94,62.19,0.399,0.5472
50.4246,kick_low,0.9924,1.4652,1.2288,35.67,55.72,0.9924,0.6555
50.4579,kick_low,0.7391,1.6038,1.1715,38.65,46.55,0.2947,0.7391
50.4913,kick_low,0.6012,2.7078,1.6545,41.79,10.15,0.3607,0.6012
50.5247,kick_low,0.423,1.1095,0.7663,37.94,14.27,0.423,0.0903
50.5581,forward_movement,0.3051,0.491,0.398,33.72,64.39,0.0904,0.3051
50.5914,backward_movement,0.5051,0.4735,0.4893,5.2,21.7,0.5051,0.0949
50.6248,kick_low,0.81,1.5045,1.1572,33.94,63.66,0.81,0.0172
50.6582,kick_low,0.9529,2.5519,1.7524,1.35,7.89,0.9529,0.1197
50.6915,kick_low,0.347,2.6072,1.4771,17.08,45.91,0.3012,0.347
50.7249,kick_low,0.1941,2.5864,1.3903,11.24,40.86,0.1941,0.0235
50.7583,guard_position,1.4695,0.7748,1.1221,49.93,45.42,1.4695,0.1388
50.7917,kick_low,0.9934,1.978,1.4857,40.09,39.42,0.9934,0.1574
50.825,kick_low,0.6328,0.9899,0.8114,50.56,19.85,0.6328,0.2363
50.8584,kick_low,0.3579,1.7608,1.0594,49.03,63.76,0.1967,0.3579
50.8918,forward_movement,0.8822,0.5316,0.7069,31.77,67.16,0.8822,0.2823
50.9251,kick_low,0.2768,2.1305,1.2037,30.36,50.17,0.2768,0.2618
50.9585,kick_low,0.3699,2.1165,1.2432,34.53,63.43,0.3699,0.1068
50.9919,kick_low,0.4858,2.1053,1.2955,43.02,48.29,0.3151,0.4858
51.0253,kick_low,0.644,2.5916,1.6178,23.36,47.89,0.644,0.0777
51.0586,forward_movement,0.3061,0.7031,0.5046,32.02,74.36,0.3061,0.2888
51.092,backward_movement,0.8318,0.1603,0.496,48.1,36.57,0.8318,0.2221
51.1254,guard_position,1.6183,0.6745,1.1464,6.82,32.04,1.6183,0.1771
51.1587,guard_position,1.5454,0.5097,1.0275,44.45,34.55,1.5454,0.0983
51.1921,kick_low,0.5137,1.9966,1.2551,30.43,20.92,0.5137,0.2964
51.2255,kick_low,0.5546,2.3202,1.4374,15.14,43.93,0.5546,0.1816
51.2589,kick_low,2.0356,0.9269,1.4812,54.9,33.63,2.0356,0.1457
51.2922,kick_low,2.0149,1.5732,1.794,1.9,39.85,2.0149,0.244
51.3256,kick_low,1.0455,1.3625,1.204,16.45,22.32,0.3964,1.0455
51.359,kick_low,0.7663,3.9437,2.355,24.9,40.36,0.7663,0.4765
51.3924,kick_low,1.2726,3.3553,2.314,5.66,23.87,1.2726,0.8156
51.4257,guard_position,1.3143,0.8779,1.0961,3.12,30.67,0.9148,1.3143
51.4591,kick_low,1.471,2.173,1.822,18.41,7.52,1.1769,1.471
51.4925,kick_low,2.0325,0.98,1.5063,9.76,35.13,1.2863,2.0325
51.5258,kick_low,1.489,1.0642,1.2766,17.63,34.63,1.489,0.2501
51.5592,kick_low,0.3694,4.0088,2.1891,17.42,34.72,0.1714,0.3694
51.5926,kick_low,0.5188,1.7076,1.1132,16.04,52.12,0.4595,0.5188
51.626,backward_movement,0.6983,0.6257,0.662,31.5,63.27,0.5701,0.6983
51.6593,backward_movement,0.6891,0.1511,0.4201,42.61,69.87,0.6891,0.1923
51.6927,backward_movement,0.1733,0.3869,0.2801,41.51,73.12,0.1733,0.1458
51.7261,backward_movement,0.3807,0.2158,0.2983,38.85,74.33,0.3807,0.0941
51.7594,forward_movement,0.1578,0.1251,0.1414,36.55,63.2,0.1578,0.1301
51.7928,backward_movement,0.9855,0.3314,0.6585,19.5,61.86,0.9855,0.2738
51.8262,guard_position,1.1164,0.1509,0.6336,21.28,48.38,1.1164,0.6935
51.8596,backward_movement,0.211,0.2768,0.2439,21.82,57.26,0.211,0.1585
51.8929,guard_position,2.6471,0.2702,1.4586,11.33,46.91,2.6471,0.4431
51.9263,guard_position,1.9067,0.386,1.1464,4.26,37.09,1.9067,0.4415
51.9597,forward_movement,0.2985,0.0932,0.1959,4.9,25.38,0.2985,0.2153
51.993,forward_movement,0.8269,0.1863,0.5066,12.49,32.47,0.3993,0.8269
52.0264,kick_low,0.4601,3.9624,2.2112,12.18,28.75,0.414,0.4601
52.0598,forward_movement,0.8227,0.5872,0.7049,31.95,23.21,0.8227,0.1387
52.0932,guard_position,1.2465,0.5828,0.9146,10.91,6.09,1.2465,0.1702
52.1265,kick_low,1.2836,1.3715,1.3276,42.59,17.97,1.2836,0.5373
52.1599,forward_movement,1.0176,0.6622,0.8399,22.18,16.95,1.0176,0.3811
52.1933,kick_low,0.4114,4.5183,2.4648,34.09,8.05,0.4114,0.3519
52.2266,kick_low,0.9373,3.967,2.4522,5.79,63.14,0.9373,0.2533
52.26,kick_low,1.697,4.8634,3.2802,44.02,5.72,1.697,0.4059
52.2934,kick_low,1.0378,2.6189,1.8283,62.46,18.09,0.47,1.0378
52.3268,kick_low,1.4126,1.6332,1.5229,38.08,29.78,1.4126,0.234
52.3601,kick_low,0.8622,1.5035,1.1829,39.94,43.3,0.6483,0.8622
52.3935,kick_low,1.3193,5.7381,3.5287,5.51,61.97,1.3193,1.1052
52.4269,kick_low,0.5313,5.2877,2.9095,2.9,62.65,0.5313,0.226
52.4602,forward_movement,0.3982,0.6716,0.5349,17.95,62.36,0.3659,0.3982
52.4936,kick_low,1.4621,4.3683,2.9152,5.71,72.52,0.4321,1.4621
52.527,kick_low,1.0446,3.7853,2.4149,12.18,66.2,1.0446,0.4332
52.5604,kick_low,1.0776,1.198,1.1378,29.82,96.88,1.0776,0.9627
52.5937,kick_low,1.5963,0.943,1.2697,10.49,163.7,1.2046,1.5963
52.6271,kick_low,2.0965,1.0951,1.5958,50.63,177.09,2.0965,0.2003
52.6605,kick_low,2.3848,0.9066,1.6457,8.83,176.76,2.3848,2.079
52.6938,guard_position,0.9873,0.6814,0.8344,0.12,178.88,0.3942,0.9873
52.7272,punch_right,1.6073,0.3463,0.9768,6.41,108.22,0.3898,1.6073
52.7606,punch_right,1.291,0.4311,0.8611,14.12,141.05,0.6232,1.291
52.794,kick_low,5.2789,1.2435,3.2612,35.69,173.04,5.2789,3.7512
52.8273,kick_low,4.5587,1.3207,2.9397,44.22,170.3,4.5587,0.6505
52.8607,guard_position,0.6562,0.1801,0.4181,69.27,168.3,0.6562,0.4216
52.8941,backward_movement,0.6161,0.0448,0.3304,63.45,151.44,0.042,0.6161
52.9274,kick_low,1.6269,3.8467,2.7368,44.14,153.85,0.4811,1.6269
52.9608,kick_low,0.373,1.2749,0.824,33.16,127.92,0.2105,0.373
52.9942,backward_movement,0.5394,0.6644,0.6019,26.5,120.52,0.4618,0.5394
53.0276,kick_low,0.461,2.5289,1.4949,18.63,109.65,0.2358,0.461
53.0609,kick_low,0.989,0.912,0.9505,0.81,102.81,0.989,0.6753
53.0943,kick_low,1.0027,1.7404,1.3715,37.49,94.99,0.8032,1.0027
53.1277,kick_low,0.6276,1.169,0.8983,23.44,96.9,0.5918,0.6276
53.161,guard_position,1.1011,0.7789,0.94,26.62,73.95,0.4352,1.1011
53.1944,kick_low,1.8221,3.0244,2.4233,33.8,42.9,1.8221,1.2443
53.2278,kick_low,0.8669,3.3292,2.0981,8.3,31.36,0.8669,0.5488
53.2612,backward_movement,0.4775,0.6638,0.5706,3.31,25.51,0.4775,0.2292
53.2945,forward_movement,0.4536,0.7875,0.6206,7.15,15.34,0.2892,0.4536
53.3279,kick_low,0.6329,2.2785,1.4557,4.15,17.66,0.139,0.6329
53.3613,kick_low,1.9359,2.7274,2.3317,50.16,52.28,1.9359,0.4701
53.3947,kick_low,2.0465,3.2206,2.6335,2.92,38.66,2.0465,0.459
53.428,kick_low,4.796,5.7427,5.2694,99.51,35.88,4.796,0.5436
53.4614,kick_low,0.86,3.9346,2.3973,123.78,23.8,0.86,0.5407
53.4948,backward_movement,0.365,0.389,0.377,135.96,7.02,0.179,0.365
53.5281,guard_position,1.5723,0.8703,1.2213,25.97,12.21,1.5723,0.5811
53.5615,guard_position,4.3029,0.4077,2.3553,13.52,9.84,4.3029,0.3536
53.5949,guard_position,3.7995,0.6084,2.204,91.81,5.87,3.7995,0.5615
53.6283,kick_low,3.2165,2.5689,2.8927,67.2,76.89,0.671,3.2165
53.6616,kick_low,1.3216,1.5214,1.4215,51.59,108.97,0.6253,1.3216
53.695,kick_low,1.3815,1.3906,1.3861,52.57,153.28,1.1889,1.3815
53.7284,kick_low,1.7541,1.6979,1.726,78.63,166.71,0.2648,1.7541
53.7617,kick_low,0.9817,3.0131,1.9974,44.54,165.44,0.9817,0.2868
53.7951,kick_low,6.027,2.8849,4.456,37.34,9.98,0.972,6.027
53.8285,kick_low,2.7091,2.185,2.447,4.19,6.47,1.1425,2.7091
53.8619,kick_low,1.5457,1.042,1.2938,33.63,41.66,1.5457,0.158
53.8952,kick_low,0.8316,1.3052,1.0684,54.81,33.27,0.6793,0.8316
53.9286,punch_left,1.1221,0.4502,0.7862,140.71,31.89,1.1221,0.7047
53.962,kick_low,0.6271,2.9566,1.7919,154.8,2.88,0.6271,0.553
53.9953,backward_movement,0.6404,0.5115,0.5759,135.01,20.36,0.6027,0.6404
54.0287,kick_low,1.5736,1.908,1.7408,11.29,41.06,1.5736,0.1418
54.0621,kick_low,1.4675,0.9694,1.2184,70.32,32.97,1.0438,1.4675
54.0955,guard_position,1.2963,0.4591,0.8777,44.08,65.7,1.0491,1.2963
54.1288,guard_position,2.1743,0.2957,1.235,29.17,9.9,0.9986,2.1743
54.1622,punch_right,3.0303,0.2907,1.6605,41.89,158.13,0.8824,3.0303
54.1956,punch_right,4.4084,0.7327,2.5706,37.18,177.51,0.3025,4.4084
