timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
41.9482,punch_left,1.3347,0.3225,0.8286,116.09,153.26,1.3347,0.4264
41.9815,backward_movement,0.6066,0.2047,0.4057,96.67,142.3,0.6066,0.4586
42.0149,punch_right,1.4656,0.2968,0.8812,96.81,113.79,0.4713,1.4656
42.0483,punch_right,1.6817,0.3452,1.0135,112.3,105.3,1.1417,1.6817
42.0817,guard_position,1.6803,0.8848,1.2826,93.11,90.27,1.6803,1.0356
42.115,backward_movement,0.1998,0.2185,0.2091,95.67,89.58,0.1998,0.1632
42.1484,guard_position,1.7949,0.4682,1.1315,89.86,67.87,0.486,1.7949
42.1818,backward_movement,0.638,0.1068,0.3724,87.62,68.63,0.5067,0.638
42.2151,backward_movement,0.4944,0.249,0.3717,85.41,70.95,0.2175,0.4944
42.2485,backward_movement,0.4084,0.4301,0.4192,80.79,64.41,0.335,0.4084
42.2819,backward_movement,0.1788,0.2048,0.1918,80.62,73.6,0.1788,0.1108
42.3153,backward_movement,0.3728,0.1284,0.2506,80.59,68.31,0.2229,0.3728
42.3486,backward_movement,0.1858,0.2854,0.2356,83.47,79.56,0.1858,0.1816
42.382,kick_low,0.3464,1.4313,0.8888,79.92,89.55,0.1015,0.3464
42.4154,kick_low,0.2498,1.2472,0.7485,74.5,87.85,0.0699,0.2498
42.4487,guard_position,0.3637,0.2851,0.3244,72.94,87.67,0.1652,0.3637
42.4821,kick_low,0.1439,1.3687,0.7563,73.21,84.91,0.1439,0.0301
42.5155,kick_low,0.2826,1.3364,0.8095,63.06,88.35,0.2826,0.0355
42.5489,kick_low,0.5343,1.1992,0.8668,65.67,87.79,0.1341,0.5343
42.5822,kick_low,0.536,4.1985,2.3673,64.76,89.02,0.0342,0.536
42.6156,guard_position,1.1616,0.0804,0.621,62.26,99.8,0.0992,1.1616
42.649,backward_movement,0.2637,0.4625,0.3631,63.27,90.46,0.1463,0.2637
42.6823,punch_right,1.8717,0.2491,1.0604,61.76,107.35,0.0056,1.8717
42.7157,backward_movement,0.5558,0.0707,0.3133,58.47,94.87,0.0941,0.5558
42.7491,backward_movement,0.31,0.1921,0.251,59.73,92.84,0.178,0.31
42.7825,forward_movement,0.5291,0.2549,0.392,52.12,96.71,0.5291,0.2859
42.8158,guard_position,1.2416,0.6921,0.9669,49.59,104.84,0.2644,1.2416
42.8492,backward_movement,0.8871,0.869,0.8781,44.11,88.1,0.3605,0.8871
42.8826,kick_low,0.8202,1.1127,0.9665,34.49,88.99,0.4651,0.8202
42.916,kick_low,0.1842,1.0643,0.6243,37.44,86.05,0.1842,0.1349
42.9493,kick_low,1.3772,3.7224,2.5498,40.63,72.28,0.3415,1.3772
42.9827,kick_low,0.9321,2.032,1.4821,37.24,74.54,0.0902,0.9321
42.9827,guard_position,0.0,0.0,0.0,43.08,90.55,0.0,0.0
43.0161,kick_low,0.6122,2.8557,1.734,26.31,56.48,0.6122,0.5596
43.0161,kick_low,2.0852,1.2582,1.6717,130.15,100.36,2.0284,2.0852
43.0494,kick_low,0.3407,2.8475,1.5941,43.41,42.48,0.3407,0.1431
43.0494,kick_low,10.531,6.5354,8.5332,135.45,169.84,6.6564,10.531
43.0828,kick_low,10.5746,6.8003,8.6874,58.24,138.8,7.613,10.5746
43.1162,backward_movement,0.483,0.8284,0.6557,99.25,127.43,0.1649,0.483
43.1496,kick_low,2.0154,3.4324,2.7239,10.71,118.79,2.0154,1.3297
43.1829,kick_low,2.7581,1.2838,2.021,14.87,135.78,0.6753,2.7581
43.2163,kick_low,2.6642,3.8325,3.2484,24.02,53.45,0.3565,2.6642
43.2497,forward_movement,0.5573,0.5187,0.538,32.03,43.55,0.2936,0.5573
43.283,guard_position,1.3596,0.4241,0.8919,46.0,85.26,0.3289,1.3596
43.3164,punch_right,2.5738,0.5115,1.5426,42.44,130.0,0.6783,2.5738
43.3498,forward_movement,0.2794,0.7052,0.4923,50.49,129.57,0.2661,0.2794
43.3832,guard_position,2.5192,0.6429,1.5811,53.18,82.98,0.4103,2.5192
43.3832,kick_low,1.8666,2.7453,2.306,49.58,111.55,0.4258,1.8666
43.4165,forward_movement,0.7211,0.8435,0.7823,47.95,82.2,0.7211,0.4731
43.4165,kick_low,0.7475,1.825,1.2862,49.72,100.66,0.7475,0.6515
43.4499,kick_low,0.5032,2.0416,1.2724,63.09,64.2,0.2517,0.5032
43.4833,kick_low,0.6583,1.7003,1.1793,59.89,58.42,0.2039,0.6583
43.5166,kick_low,1.7894,3.3783,2.5839,115.39,63.43,1.7894,0.6144
43.55,kick_low,1.9467,1.402,1.6743,63.9,155.69,1.9467,0.2665
43.5834,backward_movement,0.5603,0.8719,0.7161,62.51,95.29,0.5603,0.2299
43.6168,guard_position,0.4578,0.5688,0.5133,63.62,80.54,0.4065,0.4578
43.6501,guard_position,0.554,0.3999,0.4769,66.0,78.44,0.3397,0.554
43.6835,guard_position,0.6081,0.4742,0.5411,60.8,76.3,0.6081,0.3766
43.7169,guard_position,1.6737,0.1229,0.8983,63.34,91.66,0.3603,1.6737
43.7502,forward_movement,0.9434,0.1218,0.5326,66.05,81.63,0.1144,0.9434
43.7836,guard_position,0.9496,0.1635,0.5565,70.89,83.81,0.0931,0.9496
43.817,forward_movement,0.2963,0.3945,0.3454,76.16,75.09,0.2963,0.1592
43.8504,forward_movement,0.5513,0.1782,0.3648,72.37,67.14,0.0956,0.5513
43.8837,forward_movement,0.2627,0.125,0.1939,67.15,61.26,0.2001,0.2627
43.9171,guard_position,0.1724,0.079,0.1257,75.77,61.68,0.1538,0.1724
43.9505,guard_position,2.2068,0.123,1.1649,78.82,94.06,0.3441,2.2068
43.9838,kick_low,0.519,3.961,2.24,86.85,83.4,0.1382,0.519
44.0172,kick_low,0.6547,2.742,1.6984,69.23,85.21,0.5789,0.6547
44.0506,kick_low,2.4886,1.2782,1.8834,51.9,111.5,1.1225,2.4886
44.084,punch_right,1.569,0.7957,1.1824,51.19,105.38,0.9021,1.569
44.1173,kick_low,1.8508,1.9724,1.9116,63.48,28.32,1.8508,0.0998
44.1507,kick_low,2.0465,1.3801,1.7133,9.84,102.73,2.0465,1.9713
44.1841,kick_low,2.2438,5.0868,3.6653,30.2,37.93,2.2438,1.5202
44.1841,kick_low,1.4106,3.4492,2.4299,62.0,67.54,1.4106,1.0508
44.2174,kick_low,1.5868,1.0788,1.3328,57.25,83.47,0.8306,1.5868
44.2508,kick_low,0.8055,3.5518,2.1786,39.61,80.11,0.8055,0.5883
44.2508,backward_movement,0.3345,0.6383,0.4864,71.54,90.07,0.2578,0.3345
44.2842,kick_low,0.9097,3.5146,2.2122,70.59,85.41,0.9097,0.3126
44.3176,forward_movement,0.1481,0.4604,0.3042,59.5,86.28,0.0069,0.1481
44.3509,kick_low,1.1606,4.6448,2.9027,43.93,68.76,0.1917,1.1606
44.3843,guard_position,1.1995,0.3286,0.7641,38.38,90.14,0.184,1.1995
44.4177,backward_movement,0.5646,0.4656,0.5151,31.14,80.93,0.1787,0.5646
44.451,backward_movement,0.6986,0.2517,0.4751,45.39,84.07,0.2372,0.6986
44.4844,backward_movement,1.0358,0.3455,0.6906,63.13,63.54,0.1335,1.0358
44.5178,backward_movement,0.887,0.1388,0.5129,64.05,82.82,0.1091,0.887
44.5512,backward_movement,0.3081,0.4969,0.4025,69.36,75.41,0.2699,0.3081
44.5845,backward_movement,0.2328,0.4305,0.3317,68.22,76.45,0.1123,0.2328
44.6179,backward_movement,0.291,0.2321,0.2616,73.81,83.54,0.2298,0.291
44.6513,guard_position,0.3413,0.2031,0.2722,75.42,77.24,0.2829,0.3413
44.6846,forward_movement,0.318,0.097,0.2075,77.14,73.09,0.318,0.2641
44.718,forward_movement,0.6913,0.0875,0.3894,76.62,83.5,0.6913,0.6023
44.7514,backward_movement,0.3278,0.1574,0.2426,74.69,91.63,0.212,0.3278
44.7848,forward_movement,0.2893,0.0812,0.1852,70.14,90.81,0.2327,0.2893
44.8181,forward_movement,0.2261,0.1387,0.1824,70.6,90.21,0.2261,0.1551
44.8515,forward_movement,0.9226,0.1026,0.5126,72.57,89.37,0.0254,0.9226
44.8849,guard_position,0.0954,0.0858,0.0906,71.82,93.27,0.0954,0.0383
44.9182,guard_position,0.1084,0.0683,0.0883,71.29,94.62,0.1035,0.1084
44.9516,forward_movement,0.2005,0.1544,0.1774,75.42,87.22,0.2005,0.172
44.985,backward_movement,0.3764,0.1664,0.2714,72.49,93.71,0.0513,0.3764
45.0184,forward_movement,0.1758,0.2159,0.1958,69.47,92.25,0.0963,0.1758
45.0517,backward_movement,0.0405,0.195,0.1178,71.38,91.73,0.0405,0.0124
45.0851,guard_position,0.4149,0.093,0.2539,73.3,96.28,0.1176,0.4149
45.1185,backward_movement,0.3267,0.1328,0.2298,74.3,92.8,0.1646,0.3267
45.1519,guard_position,0.0873,0.1036,0.0955,76.27,87.9,0.0873,0.084
45.1852,kick_low,0.2331,4.2199,2.2265,79.63,82.32,0.1206,0.2331
45.2186,forward_movement,0.3375,0.7619,0.5497,75.83,79.95,0.329,0.3375
45.252,kick_low,0.5119,4.4627,2.4873,72.12,80.95,0.1543,0.5119
45.2853,kick_low,0.111,1.006,0.5585,71.68,81.6,0.111,0.0997
45.3187,forward_movement,0.1534,0.0528,0.1031,69.45,82.14,0.055,0.1534
45.3521,backward_movement,0.5145,0.0785,0.2965,75.19,81.35,0.5145,0.2683
45.3855,forward_movement,0.2625,0.1999,0.2312,77.96,94.01,0.2625,0.0284
45.4188,forward_movement,0.3171,0.068,0.1926,73.44,95.48,0.3171,0.1397
45.4522,forward_movement,0.3149,0.3286,0.3218,77.39,96.55,0.0466,0.3149
45.4856,forward_movement,0.4852,0.3671,0.4262,70.69,92.87,0.2571,0.4852
45.5189,guard_position,0.561,0.184,0.3725,85.65,92.48,0.283,0.561
45.5523,kick_low,0.7625,3.8062,2.2844,89.41,105.12,0.3,0.7625
45.5857,kick_low,1.3363,3.4314,2.3838,92.04,125.63,0.1368,1.3363
45.6191,kick_low,0.5676,5.2977,2.9327,85.76,92.49,0.0059,0.5676
45.6524,guard_position,0.6639,0.3062,0.485,73.11,84.51,0.6639,0.2022
45.6858,forward_movement,0.8094,0.1201,0.4648,68.4,81.27,0.4099,0.8094
45.7192,backward_movement,0.9775,0.0673,0.5224,73.49,109.69,0.1123,0.9775
45.7525,guard_position,0.5734,0.128,0.3507,73.14,87.03,0.1738,0.5734
45.7859,guard_position,0.6429,0.0926,0.3677,80.46,79.32,0.3239,0.6429
45.8193,kick_low,0.3043,5.3015,2.8029,80.98,93.46,0.3043,0.0993
45.8527,kick_low,0.4159,3.7324,2.0741,80.31,103.52,0.3591,0.4159
45.886,kick_low,0.7273,4.2675,2.4974,70.2,107.19,0.3069,0.7273
45.9194,backward_movement,0.3548,0.1808,0.2678,62.07,95.86,0.3548,0.287
45.9528,backward_movement,0.2828,0.1902,0.2365,58.9,95.33,0.1016,0.2828
45.9861,kick_low,1.3992,3.9365,2.6678,50.0,90.08,0.3569,1.3992
46.0195,guard_position,0.8408,0.6815,0.7611,48.23,106.99,0.0835,0.8408
46.0529,kick_low,0.6075,1.3957,1.0016,43.99,90.21,0.2538,0.6075
46.0863,kick_low,0.9687,4.7207,2.8447,41.55,89.92,0.1587,0.9687
46.1196,kick_low,1.0712,3.6139,2.3425,41.86,96.68,0.1531,1.0712
46.153,kick_low,0.1206,3.7202,1.9204,47.4,97.31,0.1112,0.1206
46.1864,kick_low,0.137,3.9401,2.0386,51.54,79.62,0.127,0.137
46.2197,kick_low,0.2416,3.4385,1.84,48.05,82.58,0.1421,0.2416
46.2531,kick_low,0.093,1.1919,0.6425,48.32,88.48,0.0915,0.093
46.2865,kick_low,0.307,2.451,1.379,49.86,90.82,0.1134,0.307
46.3199,kick_low,0.1972,4.2945,2.2458,45.93,83.94,0.1076,0.1972
46.3532,kick_low,0.3607,1.2265,0.7936,54.38,88.36,0.3485,0.3607
46.3866,forward_movement,0.1967,0.234,0.2154,54.74,83.35,0.1039,0.1967
46.42,kick_low,0.1159,5.6525,2.8842,60.27,84.38,0.1159,0.0228
46.4533,forward_movement,0.2037,0.2674,0.2356,60.32,83.8,0.2037,0.1565
46.4867,forward_movement,0.1909,0.0923,0.1416,60.9,88.71,0.1909,0.1727
46.5201,forward_movement,0.1878,0.08,0.1339,58.86,88.98,0.1594,0.1878
46.5535,forward_movement,0.1798,0.1928,0.1863,57.21,96.6,0.1248,0.1798
46.5868,forward_movement,0.166,0.0805,0.1233,57.69,100.58,0.166,0.1577
46.6202,forward_movement,0.2571,0.063,0.1601,52.64,98.52,0.1311,0.2571
46.6536,forward_movement,0.3473,0.1677,0.2575,60.03,95.34,0.3473,0.2859
46.6869,kick_low,0.1934,2.7665,1.4799,58.44,91.27,0.0809,0.1934
46.7203,kick_low,0.216,4.6449,2.4304,57.86,85.94,0.085,0.216
46.7537,kick_low,0.0707,1.1368,0.6037,61.28,84.09,0.0707,0.006
46.7871,kick_low,0.2178,1.3763,0.7971,63.37,83.87,0.1037,0.2178
46.8204,kick_low,0.3837,5.7316,3.0577,65.39,86.96,0.2807,0.3837
46.8538,forward_movement,0.3668,0.2533,0.3101,71.3,84.99,0.3668,0.1512
46.8872,forward_movement,0.517,0.1077,0.3123,76.64,82.77,0.3284,0.517
46.9205,guard_position,0.5743,0.3367,0.4555,87.83,84.15,0.5743,0.245
46.9539,guard_position,0.9913,0.2013,0.5963,99.79,92.68,0.5233,0.9913
46.9873,punch_left,1.2355,0.1212,0.6783,107.33,95.79,1.2355,0.2556
47.0207,punch_left,1.7419,0.1786,0.9602,133.9,113.02,1.7419,0.4705
47.054,forward_movement,0.8667,0.227,0.5469,145.8,94.84,0.8667,0.533
47.0874,backward_movement,0.9091,0.0995,0.5043,160.9,95.31,0.9091,0.6658
47.1208,forward_movement,0.2739,0.2365,0.2552,166.15,118.09,0.0661,0.2739
47.1542,forward_movement,0.5588,0.1647,0.3617,171.7,88.79,0.2907,0.5588
47.1875,forward_movement,0.9214,0.2457,0.5836,164.4,104.43,0.2774,0.9214
47.2209,guard_position,1.0702,0.1856,0.6279,141.34,87.46,0.3507,1.0702
47.2543,backward_movement,0.5996,0.2773,0.4385,128.9,89.65,0.5404,0.5996
47.2876,punch_left,1.5917,0.263,0.9273,116.35,86.66,1.5917,0.462
47.321,punch_left,1.3191,0.2802,0.7996,106.27,95.78,1.3191,0.3092
47.3544,backward_movement,0.7479,0.1805,0.4642,94.46,90.52,0.7479,0.5066
47.3878,guard_position,0.6651,0.2117,0.4384,86.75,98.14,0.4698,0.6651
47.4211,guard_position,0.8322,0.158,0.4951,69.81,92.61,0.8322,0.3745
47.4545,punch_right,1.6773,0.3285,1.0029,64.5,129.0,0.3908,1.6773
47.4879,guard_position,2.6421,0.184,1.413,71.95,95.83,0.3874,2.6421
47.5212,forward_movement,0.3479,0.1655,0.2567,70.08,88.54,0.1839,0.3479
47.5546,kick_low,0.3326,4.565,2.4488,78.16,85.34,0.3326,0.2806
47.588,kick_low,0.2775,4.3944,2.3359,69.0,84.16,0.2775,0.1165
47.6214,backward_movement,0.1993,0.3155,0.2574,66.54,82.79,0.1993,0.1701
47.6547,kick_low,0.3098,6.0244,3.1671,66.85,73.61,0.3098,0.1678
47.6881,forward_movement,0.4617,0.6494,0.5556,60.46,68.46,0.4617,0.3671
47.7215,backward_movement,0.2284,0.3164,0.2724,59.71,64.37,0.2284,0.2217
47.7548,backward_movement,0.4074,0.1201,0.2638,61.67,70.25,0.4074,0.1252
47.7882,kick_low,0.3111,5.2652,2.7881,56.9,75.65,0.3111,0.2718
47.8216,kick_low,0.3432,3.2948,1.819,56.3,68.51,0.3432,0.1625
47.855,kick_low,0.2772,1.1709,0.7241,59.07,67.07,0.0773,0.2772
47.8883,guard_position,0.2644,0.3521,0.3083,58.25,58.92,0.1503,0.2644
47.9217,backward_movement,0.3099,0.1867,0.2483,56.36,62.62,0.3099,0.2621
47.9551,backward_movement,0.369,0.2672,0.3181,52.96,62.9,0.369,0.0872
47.9884,kick_low,0.3602,4.1187,2.2395,55.91,62.03,0.1307,0.3602
48.0218,kick_low,0.2467,1.9072,1.077,48.57,63.98,0.2467,0.0168
48.0552,kick_low,0.1126,3.405,1.7588,52.65,63.84,0.0925,0.1126
48.0886,kick_low,0.3174,3.3987,1.858,51.04,59.89,0.3077,0.3174
48.1219,kick_low,0.2122,2.7986,1.5054,45.34,54.52,0.1863,0.2122
48.1553,kick_low,0.1573,6.2981,3.2277,51.09,61.89,0.1573,0.1439
48.1887,forward_movement,0.4513,0.1468,0.2991,48.95,67.72,0.0913,0.4513
48.222,forward_movement,0.3611,0.1488,0.255,50.67,70.92,0.3611,0.2623
48.2554,forward_movement,0.2757,0.1541,0.2149,48.51,75.42,0.2757,0.1071
48.2888,kick_low,0.39,6.1363,3.2632,53.16,81.05,0.39,0.1433
48.3222,kick_low,0.345,4.9049,2.625,55.5,78.79,0.345,0.1578
48.3555,kick_low,0.2617,3.4795,1.8706,53.74,84.53,0.2194,0.2617
48.3889,kick_low,0.3531,4.7998,2.5764,51.28,84.19,0.027,0.3531
48.4223,kick_low,0.1292,1.0328,0.581,50.67,81.27,0.1292,0.0746
48.4556,forward_movement,0.1797,0.435,0.3073,48.75,85.52,0.066,0.1797
48.489,kick_low,0.1146,2.4032,1.2589,48.62,83.7,0.1146,0.1025
48.5224,forward_movement,0.4385,0.1323,0.2854,50.44,86.47,0.1345,0.4385
48.5558,kick_low,0.0746,5.5694,2.822,53.92,80.9,0.0697,0.0746
48.5891,kick_low,0.3117,2.1298,1.2207,59.14,88.47,0.1574,0.3117
48.6225,kick_low,0.5256,6.2089,3.3673,63.77,85.83,0.246,0.5256
48.6559,backward_movement,0.1454,0.2152,0.1803,59.53,90.47,0.1454,0.1398
48.6892,guard_position,0.1882,0.2199,0.204,59.83,95.42,0.0854,0.1882
48.7226,guard_position,0.0808,0.1485,0.1146,62.36,86.38,0.0808,0.0368
48.756,guard_position,0.4829,0.0795,0.2812,71.03,91.82,0.25,0.4829
48.7894,forward_movement,0.1868,0.1163,0.1515,77.37,93.73,0.1102,0.1868
48.8227,kick_low,0.0956,2.6429,1.3692,82.25,88.62,0.0956,0.0654
48.8561,kick_low,0.3973,3.3209,1.8591,84.37,91.35,0.3227,0.3973
48.8895,kick_low,0.5981,1.4768,1.0374,86.84,97.51,0.2792,0.5981
48.9228,guard_position,1.1048,0.7389,0.9218,64.99,99.51,1.1048,0.3881
48.9562,punch_right,1.1781,0.287,0.7325,63.2,125.49,0.1653,1.1781
48.9896,guard_position,0.4949,0.069,0.282,64.79,149.7,0.1537,0.4949
49.023,guard_position,0.654,0.15,0.402,62.86,132.3,0.1311,0.654
49.0563,punch_right,2.6151,0.0579,1.3365,58.61,175.71,0.3662,2.6151
49.0897,forward_movement,0.4768,0.1845,0.3307,73.29,168.88,0.4768,0.2953
49.1231,forward_movement,0.3146,0.1266,0.2206,73.37,167.51,0.189,0.3146
49.1565,backward_movement,1.0251,0.2504,0.6378,52.1,161.47,1.0251,0.7943
49.1898,punch_right,1.3401,0.2905,0.8153,62.33,151.29,0.3211,1.3401
49.2232,guard_position,0.5523,0.3441,0.4482,62.01,140.99,0.1276,0.5523
49.2566,punch_right,1.9099,0.6445,1.2772,72.59,105.27,0.2617,1.9099
49.2899,guard_position,1.9852,0.1428,1.064,75.06,71.01,0.2206,1.9852
49.3233,backward_movement,0.8908,0.3011,0.596,73.03,64.05,0.1588,0.8908
49.3567,backward_movement,0.2401,0.1664,0.2032,70.78,69.24,0.2401,0.1304
49.3901,backward_movement,0.2819,0.2567,0.2693,64.5,76.45,0.0611,0.2819
49.4234,guard_position,0.1596,0.1674,0.1635,67.87,65.21,0.1596,0.1039
49.4568,kick_low,0.5796,6.294,3.4368,72.99,67.27,0.5796,0.1305
49.4902,backward_movement,0.2137,0.2522,0.233,66.21,70.67,0.2137,0.0914
49.5235,guard_position,0.5622,0.108,0.3351,63.44,74.55,0.5622,0.3373
49.5569,backward_movement,0.429,0.1417,0.2853,54.91,77.22,0.3007,0.429
49.5903,backward_movement,0.3156,0.0692,0.1924,58.98,74.23,0.3156,0.2382
49.6237,guard_position,0.3322,0.0868,0.2095,47.04,61.15,0.1583,0.3322
49.657,kick_low,0.2338,5.9645,3.0991,46.59,51.34,0.2338,0.1336
49.6904,kick_low,0.2517,5.9024,3.0771,45.21,53.82,0.1044,0.2517
49.7238,kick_low,0.1783,5.7994,2.9889,49.66,61.22,0.1783,0.0121
49.7571,guard_position,0.2623,0.3867,0.3245,51.59,54.93,0.1007,0.2623
49.7905,kick_low,0.0982,5.7208,2.9095,48.9,59.03,0.089,0.0982
49.8239,kick_low,0.2508,2.6811,1.466,52.72,58.14,0.2508,0.2328
49.8573,kick_low,0.2541,2.6124,1.4332,45.09,58.08,0.2541,0.0479
49.8906,forward_movement,0.3158,0.1277,0.2217,47.57,68.86,0.3158,0.1631
49.924,forward_movement,0.4043,0.3479,0.3761,45.64,72.31,0.4043,0.1641
49.9574,kick_low,0.3023,3.2693,1.7858,50.89,70.3,0.3023,0.2335
49.9907,kick_low,0.1712,3.7993,1.9852,42.01,75.2,0.1031,0.1712
50.0241,backward_movement,0.2801,0.1538,0.2169,47.34,83.55,0.1966,0.2801
50.0575,guard_position,0.2108,0.7625,0.4866,47.68,87.73,0.2108,0.0931
50.0909,guard_position,0.3245,0.4611,0.3928,43.95,86.6,0.1327,0.3245
50.1242,backward_movement,0.2248,0.1172,0.171,46.74,110.48,0.1106,0.2248
50.1576,forward_movement,0.2281,0.096,0.1621,45.32,110.31,0.1004,0.2281
50.191,guard_position,0.105,0.4474,0.2762,47.32,80.81,0.105,0.027
50.2243,guard_position,0.441,0.1578,0.2994,36.55,75.54,0.441,0.1485
50.2577,backward_movement,1.0116,0.1671,0.5894,33.94,83.38,0.1429,1.0116
50.2911,kick_low,0.326,1.5188,0.9224,30.73,93.42,0.326,0.2887
50.3245,kick_low,0.3515,4.4502,2.4009,29.16,80.72,0.3515,0.3452
50.3578,kick_low,0.9764,4.0336,2.505,36.71,74.84,0.3,0.9764
50.3912,kick_low,1.6396,5.0331,3.3363,29.8,76.49,0.777,1.6396
50.4246,kick_low,0.6885,2.9236,1.806,43.26,71.81,0.6885,0.3063
50.4579,kick_low,0.3169,4.3606,2.3387,45.18,86.47,0.3169,0.1858
50.4913,forward_movement,0.3675,0.1848,0.2761,49.89,81.06,0.2476,0.3675
50.5247,backward_movement,0.4579,0.1804,0.3192,51.11,86.72,0.4579,0.1459
50.5581,forward_movement,0.1497,0.1354,0.1426,43.13,83.01,0.1497,0.1111
50.5914,forward_movement,0.0967,0.101,0.0988,35.11,84.18,0.0741,0.0967
50.6248,guard_position,0.2211,0.0872,0.1541,42.18,83.65,0.2211,0.1115
50.6582,forward_movement,0.3947,0.2511,0.3229,39.76,74.42,0.3947,0.3028
50.6915,backward_movement,0.1795,0.1664,0.173,41.12,73.77,0.1795,0.131
50.7249,guard_position,0.6328,0.2665,0.4496,54.42,79.36,0.6328,0.1921
50.7583,forward_movement,0.4329,0.1144,0.2736,54.17,73.31,0.4329,0.3585
50.7917,backward_movement,0.2591,0.2196,0.2393,54.83,76.98,0.2591,0.1008
50.825,backward_movement,0.2105,0.1206,0.1655,55.4,78.4,0.2105,0.0456
50.8584,backward_movement,0.2214,0.0778,0.1496,51.95,82.07,0.1726,0.2214
50.8918,backward_movement,0.2145,0.1284,0.1714,49.15,75.57,0.1722,0.2145
50.9251,guard_position,0.1493,0.0767,0.113,44.61,75.6,0.1185,0.1493
50.9585,backward_movement,0.3519,0.0694,0.2106,47.59,73.49,0.3519,0.2432
50.9919,guard_position,0.2796,0.0548,0.1672,52.8,93.89,0.259,0.2796
51.0253,forward_movement,0.3111,0.0963,0.2037,52.2,85.61,0.0517,0.3111
51.0586,backward_movement,0.5531,0.0706,0.3119,64.9,92.93,0.5531,0.2587
51.092,guard_position,0.1541,0.0601,0.1071,62.57,101.87,0.1541,0.0435
51.1254,forward_movement,0.3693,0.1478,0.2585,59.31,101.67,0.1697,0.3693
51.1587,forward_movement,0.1488,0.143,0.1459,58.4,94.86,0.1488,0.0815
51.1921,guard_position,0.4001,0.1909,0.2955,56.91,90.77,0.2142,0.4001
51.2255,forward_movement,0.788,0.1096,0.4488,55.03,93.19,0.1121,0.788
51.2589,forward_movement,0.4138,0.1917,0.3028,58.35,90.27,0.2011,0.4138
51.2922,guard_position,1.1938,0.1024,0.6481,56.29,91.74,0.1783,1.1938
51.3256,kick_low,1.3477,5.9717,3.6597,65.53,106.0,0.5217,1.3477
51.359,kick_low,0.8358,5.6824,3.2591,74.29,83.89,0.4737,0.8358
51.3924,guard_position,1.8456,0.2095,1.0276,83.07,86.7,0.5311,1.8456
51.4257,forward_movement,1.05,0.1531,0.6015,78.21,99.14,0.2221,1.05
51.4591,forward_movement,0.9073,0.1166,0.512,88.71,107.38,0.8471,0.9073
51.4925,kick_low,1.4467,1.4703,1.4585,68.19,116.53,1.242,1.4467
51.5258,kick_low,2.7372,6.4432,4.5902,68.48,141.84,0.0735,2.7372
51.5592,forward_movement,1.0543,0.2379,0.6461,68.41,150.88,0.6239,1.0543
51.5926,forward_movement,0.2756,0.1962,0.2359,63.06,146.73,0.2497,0.2756
51.626,forward_movement,0.3179,0.2782,0.2981,64.29,153.51,0.1418,0.3179
51.6593,forward_movement,0.2511,0.3685,0.3098,51.38,156.58,0.1665,0.2511
51.6927,forward_movement,0.5329,0.1915,0.3622,52.12,148.06,0.5329,0.2447
51.7261,kick_low,0.4755,1.9403,1.2079,50.76,130.55,0.2218,0.4755
51.7594,kick_low,1.2811,1.6687,1.4749,58.56,111.05,0.1429,1.2811
51.7928,guard_position,2.4287,0.2415,1.3351,69.09,101.74,0.1653,2.4287
51.8262,backward_movement,0.5404,0.2527,0.3966,74.21,97.6,0.4924,0.5404
51.8596,backward_movement,0.9755,0.563,0.7693,72.41,89.95,0.2137,0.9755
51.8929,backward_movement,0.5552,0.2785,0.4168,75.03,86.22,0.4233,0.5552
51.9263,backward_movement,0.9094,0.2714,0.5904,72.63,83.63,0.3407,0.9094
51.9597,backward_movement,0.927,0.2911,0.609,67.45,74.19,0.4351,0.927
51.993,kick_low,0.1916,6.6203,3.4059,64.27,86.77,0.1916,0.1517
52.0264,backward_movement,0.3817,0.2482,0.3149,57.98,79.75,0.3007,0.3817
52.0598,guard_position,0.3412,0.0525,0.1969,54.33,85.1,0.3412,0.1482
52.0932,kick_low,0.1385,3.0378,1.5882,52.58,92.88,0.1385,0.0992
52.1265,kick_low,0.4215,1.2269,0.8242,55.69,72.05,0.1615,0.4215
52.1599,kick_low,0.2566,1.8941,1.0754,50.1,82.54,0.2566,0.215
52.1933,guard_position,0.1944,0.1782,0.1863,46.06,92.02,0.1391,0.1944
52.2266,kick_low,0.3642,5.6753,3.0198,47.23,92.85,0.097,0.3642
52.26,kick_low,0.4712,1.8959,1.1836,45.05,73.58,0.2978,0.4712
52.2934,forward_movement,0.5102,0.2818,0.396,53.92,83.35,0.5102,0.2271
52.3268,kick_low,0.4104,2.8998,1.6551,60.47,101.33,0.3321,0.4104
52.3601,kick_low,0.1857,6.1127,3.1492,63.23,94.91,0.1857,0.1815
52.3935,kick_low,0.3275,5.5832,2.9553,59.64,82.73,0.1906,0.3275
52.4269,kick_low,0.3373,0.9156,0.6265,55.92,77.82,0.3274,0.3373
52.4602,kick_low,0.6886,5.6402,3.1644,51.98,72.94,0.1164,0.6886
52.4936,kick_low,0.2835,3.1625,1.723,47.34,63.09,0.2835,0.179
52.527,kick_low,0.1686,2.5452,1.3569,45.79,69.97,0.0645,0.1686
